category,video_id,video_path,input_frames_path,target_frame_path,template,label,placeholders,resolution
move_object,133187,extracted_videos/20bn-something-something-v2/133187.webm,processed_data_256/frames/move_object/133187_input.npy,processed_data_256/frames/move_object/133187_target.npy,Moving away from [something] with your camera,moving away from brush with your camera,['brush'],256x256
cover_object,165026,extracted_videos/20bn-something-something-v2/165026.webm,processed_data_256/frames/cover_object/165026_input.npy,processed_data_256/frames/cover_object/165026_target.npy,Showing [something] on top of [something],showing cell phone on top of laptop,"['cell phone', 'laptop']",256x256
cover_object,78239,extracted_videos/20bn-something-something-v2/78239.webm,processed_data_256/frames/cover_object/78239_input.npy,processed_data_256/frames/cover_object/78239_target.npy,Uncovering [something],uncovering rubber ducks,['rubber ducks'],256x256
cover_object,4753,extracted_videos/20bn-something-something-v2/4753.webm,processed_data_256/frames/cover_object/4753_input.npy,processed_data_256/frames/cover_object/4753_target.npy,Putting [something] onto [something],putting led bulb box onto plastic coffee cup,"['led bulb box', 'plastic coffee cup']",256x256
drop_object,22607,extracted_videos/20bn-something-something-v2/22607.webm,processed_data_256/frames/drop_object/22607_input.npy,processed_data_256/frames/drop_object/22607_target.npy,[Something] falling like a rock,rock falling like a rock,['rock'],256x256
move_object,47679,extracted_videos/20bn-something-something-v2/47679.webm,processed_data_256/frames/move_object/47679_input.npy,processed_data_256/frames/move_object/47679_target.npy,Pushing [something] from right to left,pushing glasses from right to left,['glasses'],256x256
drop_object,4763,extracted_videos/20bn-something-something-v2/4763.webm,processed_data_256/frames/drop_object/4763_input.npy,processed_data_256/frames/drop_object/4763_target.npy,"Lifting [something] up completely, then letting it drop down","lifting card up completely, then letting it drop down",['card'],256x256
move_object,147627,extracted_videos/20bn-something-something-v2/147627.webm,processed_data_256/frames/move_object/147627_input.npy,processed_data_256/frames/move_object/147627_target.npy,Moving [part] of [something],moving regulator of swithboard,"['regulator', 'swithboard']",256x256
cover_object,12741,extracted_videos/20bn-something-something-v2/12741.webm,processed_data_256/frames/cover_object/12741_input.npy,processed_data_256/frames/cover_object/12741_target.npy,Uncovering [something],uncovering a plastic clip,['a plastic clip'],256x256
drop_object,88702,extracted_videos/20bn-something-something-v2/88702.webm,processed_data_256/frames/drop_object/88702_input.npy,processed_data_256/frames/drop_object/88702_target.npy,[Something] falling like a feather or paper,plastic sheet falling like a feather or paper,['plastic sheet'],256x256
cover_object,8441,extracted_videos/20bn-something-something-v2/8441.webm,processed_data_256/frames/cover_object/8441_input.npy,processed_data_256/frames/cover_object/8441_target.npy,Uncovering [something],uncovering tooth brush,['tooth brush'],256x256
move_object,171686,extracted_videos/20bn-something-something-v2/171686.webm,processed_data_256/frames/move_object/171686_input.npy,processed_data_256/frames/move_object/171686_target.npy,Pushing [something] so that it falls off the table,pushing a shoe so that it falls off the table,['a shoe'],256x256
move_object,161182,extracted_videos/20bn-something-something-v2/161182.webm,processed_data_256/frames/move_object/161182_input.npy,processed_data_256/frames/move_object/161182_target.npy,Moving [something] across a surface until it falls down,moving decorative item across a surface until it falls down,['decorative item'],256x256
move_object,137309,extracted_videos/20bn-something-something-v2/137309.webm,processed_data_256/frames/move_object/137309_input.npy,processed_data_256/frames/move_object/137309_target.npy,Pulling [something] from left to right,pulling dish from left to right,['dish'],256x256
cover_object,40331,extracted_videos/20bn-something-something-v2/40331.webm,processed_data_256/frames/cover_object/40331_input.npy,processed_data_256/frames/cover_object/40331_target.npy,Putting [something] onto [something],putting cap onto whirlpool washing machine,"['cap', 'whirlpool washing machine']",256x256
cover_object,29116,extracted_videos/20bn-something-something-v2/29116.webm,processed_data_256/frames/cover_object/29116_input.npy,processed_data_256/frames/cover_object/29116_target.npy,Showing [something] on top of [something],showing pen on top of paper,"['pen', 'paper']",256x256
move_object,58196,extracted_videos/20bn-something-something-v2/58196.webm,processed_data_256/frames/move_object/58196_input.npy,processed_data_256/frames/move_object/58196_target.npy,Moving [something] and [something] closer to each other,moving highlight and binder clips closer to each other,"['highlight', 'binder clips']",256x256
move_object,53094,extracted_videos/20bn-something-something-v2/53094.webm,processed_data_256/frames/move_object/53094_input.npy,processed_data_256/frames/move_object/53094_target.npy,Moving [something] up,moving a small chocolate bar up,['a small chocolate bar'],256x256
move_object,96455,extracted_videos/20bn-something-something-v2/96455.webm,processed_data_256/frames/move_object/96455_input.npy,processed_data_256/frames/move_object/96455_target.npy,Moving [something] down,moving plastic bag down,['plastic bag'],256x256
move_object,43486,extracted_videos/20bn-something-something-v2/43486.webm,processed_data_256/frames/move_object/43486_input.npy,processed_data_256/frames/move_object/43486_target.npy,Moving [something] away from [something],moving lighter away from mouse,"['lighter', 'mouse']",256x256
cover_object,72860,extracted_videos/20bn-something-something-v2/72860.webm,processed_data_256/frames/cover_object/72860_input.npy,processed_data_256/frames/cover_object/72860_target.npy,Covering [something] with [something],covering candle with flowers,"['candle', 'flowers']",256x256
drop_object,196349,extracted_videos/20bn-something-something-v2/196349.webm,processed_data_256/frames/drop_object/196349_input.npy,processed_data_256/frames/drop_object/196349_target.npy,[Something] falling like a feather or paper,folded paper falling like a feather or paper,['folded paper'],256x256
move_object,19052,extracted_videos/20bn-something-something-v2/19052.webm,processed_data_256/frames/move_object/19052_input.npy,processed_data_256/frames/move_object/19052_target.npy,Moving [part] of [something],moving keys of piano,"['keys', 'piano']",256x256
move_object,216255,extracted_videos/20bn-something-something-v2/216255.webm,processed_data_256/frames/move_object/216255_input.npy,processed_data_256/frames/move_object/216255_target.npy,Moving [something] across a surface without it falling down,moving empty medicine strips across a surface without it falling down,['empty medicine strips'],256x256
drop_object,123412,extracted_videos/20bn-something-something-v2/123412.webm,processed_data_256/frames/drop_object/123412_input.npy,processed_data_256/frames/drop_object/123412_target.npy,[Something] falling like a feather or paper,tissue falling like a feather or paper,['tissue'],256x256
move_object,179925,extracted_videos/20bn-something-something-v2/179925.webm,processed_data_256/frames/move_object/179925_input.npy,processed_data_256/frames/move_object/179925_target.npy,Pulling [something] from right to left,pulling necklace from right to left,['necklace'],256x256
move_object,41555,extracted_videos/20bn-something-something-v2/41555.webm,processed_data_256/frames/move_object/41555_input.npy,processed_data_256/frames/move_object/41555_target.npy,Moving [something] away from [something],moving a pair of scissors away from the paper,"['a pair of scissors', 'the paper']",256x256
cover_object,165787,extracted_videos/20bn-something-something-v2/165787.webm,processed_data_256/frames/cover_object/165787_input.npy,processed_data_256/frames/cover_object/165787_target.npy,Putting [something] onto [something],putting pin onto plate,"['pin', 'plate']",256x256
drop_object,16897,extracted_videos/20bn-something-something-v2/16897.webm,processed_data_256/frames/drop_object/16897_input.npy,processed_data_256/frames/drop_object/16897_target.npy,[Something] falling like a rock,pen falling like a rock,['pen'],256x256
cover_object,106880,extracted_videos/20bn-something-something-v2/106880.webm,processed_data_256/frames/cover_object/106880_input.npy,processed_data_256/frames/cover_object/106880_target.npy,Covering [something] with [something],covering a roll of toilet paper with a cloth,"['a roll of toilet paper', 'a cloth']",256x256
drop_object,18012,extracted_videos/20bn-something-something-v2/18012.webm,processed_data_256/frames/drop_object/18012_input.npy,processed_data_256/frames/drop_object/18012_target.npy,[Something] falling like a rock,gooseberry falling like a rock,['gooseberry'],256x256
move_object,185187,extracted_videos/20bn-something-something-v2/185187.webm,processed_data_256/frames/move_object/185187_input.npy,processed_data_256/frames/move_object/185187_target.npy,Moving [something] closer to [something],moving door stopper closer to door knob,"['door stopper', 'door knob']",256x256
cover_object,202410,extracted_videos/20bn-something-something-v2/202410.webm,processed_data_256/frames/cover_object/202410_input.npy,processed_data_256/frames/cover_object/202410_target.npy,Putting [something] onto [something],putting scissor onto bottle,"['scissor', 'bottle']",256x256
drop_object,118546,extracted_videos/20bn-something-something-v2/118546.webm,processed_data_256/frames/drop_object/118546_input.npy,processed_data_256/frames/drop_object/118546_target.npy,[Something] falling like a feather or paper,paper falling like a feather or paper,['paper'],256x256
drop_object,6613,extracted_videos/20bn-something-something-v2/6613.webm,processed_data_256/frames/drop_object/6613_input.npy,processed_data_256/frames/drop_object/6613_target.npy,Dropping [something] onto [something],dropping cloth onto drum,"['cloth', 'drum']",256x256
drop_object,179836,extracted_videos/20bn-something-something-v2/179836.webm,processed_data_256/frames/drop_object/179836_input.npy,processed_data_256/frames/drop_object/179836_target.npy,[Something] falling like a rock,small ceramic bowl falling like a rock,['small ceramic bowl'],256x256
move_object,180960,extracted_videos/20bn-something-something-v2/180960.webm,processed_data_256/frames/move_object/180960_input.npy,processed_data_256/frames/move_object/180960_target.npy,Pushing [something] from right to left,pushing hair clip from right to left,['hair clip'],256x256
drop_object,70303,extracted_videos/20bn-something-something-v2/70303.webm,processed_data_256/frames/drop_object/70303_input.npy,processed_data_256/frames/drop_object/70303_target.npy,Dropping [something] in front of [something],dropping a toothbrush in front of a box,"['a toothbrush', 'a box']",256x256
drop_object,187661,extracted_videos/20bn-something-something-v2/187661.webm,processed_data_256/frames/drop_object/187661_input.npy,processed_data_256/frames/drop_object/187661_target.npy,[Something] falling like a rock,wallet falling like a rock,['wallet'],256x256
drop_object,48784,extracted_videos/20bn-something-something-v2/48784.webm,processed_data_256/frames/drop_object/48784_input.npy,processed_data_256/frames/drop_object/48784_target.npy,[Something] falling like a feather or paper,leaf falling like a feather or paper,['leaf'],256x256
cover_object,97624,extracted_videos/20bn-something-something-v2/97624.webm,processed_data_256/frames/cover_object/97624_input.npy,processed_data_256/frames/cover_object/97624_target.npy,Putting [something] onto [something],putting mask onto table,"['mask', 'table']",256x256
drop_object,194963,extracted_videos/20bn-something-something-v2/194963.webm,processed_data_256/frames/drop_object/194963_input.npy,processed_data_256/frames/drop_object/194963_target.npy,Dropping [something] onto [something],dropping spoon onto glass,"['spoon', 'glass']",256x256
drop_object,107423,extracted_videos/20bn-something-something-v2/107423.webm,processed_data_256/frames/drop_object/107423_input.npy,processed_data_256/frames/drop_object/107423_target.npy,Dropping [something] onto [something],dropping a hanger onto the floor,"['a hanger', 'the floor']",256x256
move_object,10546,extracted_videos/20bn-something-something-v2/10546.webm,processed_data_256/frames/move_object/10546_input.npy,processed_data_256/frames/move_object/10546_target.npy,Moving [part] of [something],moving ring of wooden keyring,"['ring', 'wooden keyring']",256x256
cover_object,212837,extracted_videos/20bn-something-something-v2/212837.webm,processed_data_256/frames/cover_object/212837_input.npy,processed_data_256/frames/cover_object/212837_target.npy,Showing [something] on top of [something],showing lipstick on top of cream jar,"['lipstick', 'cream jar']",256x256
move_object,52503,extracted_videos/20bn-something-something-v2/52503.webm,processed_data_256/frames/move_object/52503_input.npy,processed_data_256/frames/move_object/52503_target.npy,Moving [something] closer to [something],moving hair pin closer to face powder,"['hair pin', 'face powder']",256x256
cover_object,4130,extracted_videos/20bn-something-something-v2/4130.webm,processed_data_256/frames/cover_object/4130_input.npy,processed_data_256/frames/cover_object/4130_target.npy,Putting [something] onto [something],putting brush onto bowl,"['brush', 'bowl']",256x256
drop_object,184137,extracted_videos/20bn-something-something-v2/184137.webm,processed_data_256/frames/drop_object/184137_input.npy,processed_data_256/frames/drop_object/184137_target.npy,Dropping [something] into [something],dropping a battery into a powder box,"['a battery', 'a powder box']",256x256
drop_object,27998,extracted_videos/20bn-something-something-v2/27998.webm,processed_data_256/frames/drop_object/27998_input.npy,processed_data_256/frames/drop_object/27998_target.npy,"Lifting [something] up completely, then letting it drop down","lifting pencil up completely, then letting it drop down",['pencil'],256x256
cover_object,203252,extracted_videos/20bn-something-something-v2/203252.webm,processed_data_256/frames/cover_object/203252_input.npy,processed_data_256/frames/cover_object/203252_target.npy,Uncovering [something],uncovering button,['button'],256x256
drop_object,146349,extracted_videos/20bn-something-something-v2/146349.webm,processed_data_256/frames/drop_object/146349_input.npy,processed_data_256/frames/drop_object/146349_target.npy,Dropping [something] behind [something],dropping a pencil behind a book,"['a pencil', 'a book']",256x256
move_object,46342,extracted_videos/20bn-something-something-v2/46342.webm,processed_data_256/frames/move_object/46342_input.npy,processed_data_256/frames/move_object/46342_target.npy,Moving [something] up,moving plastic bag up,['plastic bag'],256x256
move_object,125587,extracted_videos/20bn-something-something-v2/125587.webm,processed_data_256/frames/move_object/125587_input.npy,processed_data_256/frames/move_object/125587_target.npy,Moving [something] up,moving pendrive up,['pendrive'],256x256
drop_object,159311,extracted_videos/20bn-something-something-v2/159311.webm,processed_data_256/frames/drop_object/159311_input.npy,processed_data_256/frames/drop_object/159311_target.npy,Dropping [something] onto [something],dropping sandal onto chair,"['sandal', 'chair']",256x256
drop_object,97939,extracted_videos/20bn-something-something-v2/97939.webm,processed_data_256/frames/drop_object/97939_input.npy,processed_data_256/frames/drop_object/97939_target.npy,[Something] falling like a rock,hard plastic purple toy monster falling like a rock,['hard plastic purple toy monster'],256x256
cover_object,124833,extracted_videos/20bn-something-something-v2/124833.webm,processed_data_256/frames/cover_object/124833_input.npy,processed_data_256/frames/cover_object/124833_target.npy,Covering [something] with [something],covering belt with paper,"['belt', 'paper']",256x256
drop_object,149828,extracted_videos/20bn-something-something-v2/149828.webm,processed_data_256/frames/drop_object/149828_input.npy,processed_data_256/frames/drop_object/149828_target.npy,"Lifting [something] up completely, then letting it drop down","lifting a glue up completely, then letting it drop down",['a glue'],256x256
drop_object,31508,extracted_videos/20bn-something-something-v2/31508.webm,processed_data_256/frames/drop_object/31508_input.npy,processed_data_256/frames/drop_object/31508_target.npy,Dropping [something] in front of [something],dropping baby teether in front of duck toy,"['baby teether', 'duck toy']",256x256
move_object,125204,extracted_videos/20bn-something-something-v2/125204.webm,processed_data_256/frames/move_object/125204_input.npy,processed_data_256/frames/move_object/125204_target.npy,Pushing [something] from left to right,pushing bottle from left to right,['bottle'],256x256
drop_object,75647,extracted_videos/20bn-something-something-v2/75647.webm,processed_data_256/frames/drop_object/75647_input.npy,processed_data_256/frames/drop_object/75647_target.npy,[Something] falling like a rock,black pencil falling like a rock,['black pencil'],256x256
cover_object,203665,extracted_videos/20bn-something-something-v2/203665.webm,processed_data_256/frames/cover_object/203665_input.npy,processed_data_256/frames/cover_object/203665_target.npy,Covering [something] with [something],covering card with paper,"['card', 'paper']",256x256
cover_object,218910,extracted_videos/20bn-something-something-v2/218910.webm,processed_data_256/frames/cover_object/218910_input.npy,processed_data_256/frames/cover_object/218910_target.npy,Uncovering [something],uncovering bottle,['bottle'],256x256
cover_object,175888,extracted_videos/20bn-something-something-v2/175888.webm,processed_data_256/frames/cover_object/175888_input.npy,processed_data_256/frames/cover_object/175888_target.npy,Covering [something] with [something],covering glasses with tshirt,"['glasses', 'tshirt']",256x256
cover_object,29094,extracted_videos/20bn-something-something-v2/29094.webm,processed_data_256/frames/cover_object/29094_input.npy,processed_data_256/frames/cover_object/29094_target.npy,Uncovering [something],uncovering key,['key'],256x256
drop_object,164365,extracted_videos/20bn-something-something-v2/164365.webm,processed_data_256/frames/drop_object/164365_input.npy,processed_data_256/frames/drop_object/164365_target.npy,Dropping [something] into [something],dropping rice into a square plastic container,"['rice', 'a square plastic container']",256x256
cover_object,119067,extracted_videos/20bn-something-something-v2/119067.webm,processed_data_256/frames/cover_object/119067_input.npy,processed_data_256/frames/cover_object/119067_target.npy,Covering [something] with [something],covering measurement tape with toy slate,"['measurement tape', 'toy slate']",256x256
drop_object,206102,extracted_videos/20bn-something-something-v2/206102.webm,processed_data_256/frames/drop_object/206102_input.npy,processed_data_256/frames/drop_object/206102_target.npy,[Something] falling like a feather or paper,a kleenex falling like a feather or paper,['a kleenex'],256x256
move_object,168254,extracted_videos/20bn-something-something-v2/168254.webm,processed_data_256/frames/move_object/168254_input.npy,processed_data_256/frames/move_object/168254_target.npy,Pulling [something] from left to right,pulling a cake lifter from left to right,['a cake lifter'],256x256
cover_object,38021,extracted_videos/20bn-something-something-v2/38021.webm,processed_data_256/frames/cover_object/38021_input.npy,processed_data_256/frames/cover_object/38021_target.npy,Covering [something] with [something],covering lighter with paper,"['lighter', 'paper']",256x256
move_object,75272,extracted_videos/20bn-something-something-v2/75272.webm,processed_data_256/frames/move_object/75272_input.npy,processed_data_256/frames/move_object/75272_target.npy,Moving [something] and [something] so they pass each other,moving red candy and hand so they pass each other,"['red candy', 'hand']",256x256
move_object,99637,extracted_videos/20bn-something-something-v2/99637.webm,processed_data_256/frames/move_object/99637_input.npy,processed_data_256/frames/move_object/99637_target.npy,Pushing [something] from right to left,pushing key from right to left,['key'],256x256
move_object,85739,extracted_videos/20bn-something-something-v2/85739.webm,processed_data_256/frames/move_object/85739_input.npy,processed_data_256/frames/move_object/85739_target.npy,Pulling [something] from right to left,pulling phone from right to left,['phone'],256x256
move_object,25187,extracted_videos/20bn-something-something-v2/25187.webm,processed_data_256/frames/move_object/25187_input.npy,processed_data_256/frames/move_object/25187_target.npy,Moving [something] away from [something],moving knife away from cup,"['knife', 'cup']",256x256
drop_object,62905,extracted_videos/20bn-something-something-v2/62905.webm,processed_data_256/frames/drop_object/62905_input.npy,processed_data_256/frames/drop_object/62905_target.npy,Dropping [something] onto [something],dropping vicks onto bed,"['vicks', 'bed']",256x256
cover_object,18124,extracted_videos/20bn-something-something-v2/18124.webm,processed_data_256/frames/cover_object/18124_input.npy,processed_data_256/frames/cover_object/18124_target.npy,Uncovering [something],uncovering tea spoon,['tea spoon'],256x256
move_object,93629,extracted_videos/20bn-something-something-v2/93629.webm,processed_data_256/frames/move_object/93629_input.npy,processed_data_256/frames/move_object/93629_target.npy,Moving [something] across a surface until it falls down,moving paper card across a surface until it falls down,['paper card'],256x256
cover_object,39820,extracted_videos/20bn-something-something-v2/39820.webm,processed_data_256/frames/cover_object/39820_input.npy,processed_data_256/frames/cover_object/39820_target.npy,Covering [something] with [something],covering comb with book,"['comb', 'book']",256x256
cover_object,125646,extracted_videos/20bn-something-something-v2/125646.webm,processed_data_256/frames/cover_object/125646_input.npy,processed_data_256/frames/cover_object/125646_target.npy,Uncovering [something],uncovering earpick,['earpick'],256x256
cover_object,134282,extracted_videos/20bn-something-something-v2/134282.webm,processed_data_256/frames/cover_object/134282_input.npy,processed_data_256/frames/cover_object/134282_target.npy,Putting [something] onto [something],putting batter onto oil,"['batter', 'oil']",256x256
cover_object,101245,extracted_videos/20bn-something-something-v2/101245.webm,processed_data_256/frames/cover_object/101245_input.npy,processed_data_256/frames/cover_object/101245_target.npy,Putting [something] onto [something],putting harpic toilet cleaner onto the bicycle,"['harpic toilet cleaner', 'the bicycle']",256x256
drop_object,120955,extracted_videos/20bn-something-something-v2/120955.webm,processed_data_256/frames/drop_object/120955_input.npy,processed_data_256/frames/drop_object/120955_target.npy,Dropping [something] behind [something],dropping glasses cloth behind external hard drive,"['glasses cloth', 'external hard drive']",256x256
drop_object,26149,extracted_videos/20bn-something-something-v2/26149.webm,processed_data_256/frames/drop_object/26149_input.npy,processed_data_256/frames/drop_object/26149_target.npy,"Lifting [something] up completely, then letting it drop down","lifting pencil up completely, then letting it drop down",['pencil'],256x256
move_object,160463,extracted_videos/20bn-something-something-v2/160463.webm,processed_data_256/frames/move_object/160463_input.npy,processed_data_256/frames/move_object/160463_target.npy,Pulling [something] from right to left,pulling box from right to left,['box'],256x256
cover_object,39186,extracted_videos/20bn-something-something-v2/39186.webm,processed_data_256/frames/cover_object/39186_input.npy,processed_data_256/frames/cover_object/39186_target.npy,Uncovering [something],uncovering tic-tacs,['tic-tacs'],256x256
move_object,214855,extracted_videos/20bn-something-something-v2/214855.webm,processed_data_256/frames/move_object/214855_input.npy,processed_data_256/frames/move_object/214855_target.npy,Moving away from [something] with your camera,moving away from mobile packing box with your camera,['mobile packing box'],256x256
move_object,56838,extracted_videos/20bn-something-something-v2/56838.webm,processed_data_256/frames/move_object/56838_input.npy,processed_data_256/frames/move_object/56838_target.npy,Pushing [something] so that it slightly moves,pushing starter pack indosat case so that it slightly moves,['starter pack indosat case'],256x256
drop_object,59627,extracted_videos/20bn-something-something-v2/59627.webm,processed_data_256/frames/drop_object/59627_input.npy,processed_data_256/frames/drop_object/59627_target.npy,"Lifting [something] up completely, then letting it drop down","lifting blue pen up completely, then letting it drop down",['blue pen'],256x256
move_object,169157,extracted_videos/20bn-something-something-v2/169157.webm,processed_data_256/frames/move_object/169157_input.npy,processed_data_256/frames/move_object/169157_target.npy,Moving [part] of [something],moving teeth of comb,"['teeth', 'comb']",256x256
cover_object,194070,extracted_videos/20bn-something-something-v2/194070.webm,processed_data_256/frames/cover_object/194070_input.npy,processed_data_256/frames/cover_object/194070_target.npy,Putting [something] into [something],putting onion into pan,"['onion', 'pan']",256x256
move_object,67684,extracted_videos/20bn-something-something-v2/67684.webm,processed_data_256/frames/move_object/67684_input.npy,processed_data_256/frames/move_object/67684_target.npy,Pushing [something] with [something],pushing a highligter with a stone,"['a highligter', 'a stone']",256x256
cover_object,32926,extracted_videos/20bn-something-something-v2/32926.webm,processed_data_256/frames/cover_object/32926_input.npy,processed_data_256/frames/cover_object/32926_target.npy,Showing [something] on top of [something],showing truck toy on top of train toy,"['truck toy', 'train toy']",256x256
cover_object,150635,extracted_videos/20bn-something-something-v2/150635.webm,processed_data_256/frames/cover_object/150635_input.npy,processed_data_256/frames/cover_object/150635_target.npy,Covering [something] with [something],covering person with blanket,"['person', 'blanket']",256x256
move_object,4207,extracted_videos/20bn-something-something-v2/4207.webm,processed_data_256/frames/move_object/4207_input.npy,processed_data_256/frames/move_object/4207_target.npy,Pushing [something] off of [something],pushing an envelope off of a book,"['an envelope', 'a book']",256x256
move_object,253,extracted_videos/20bn-something-something-v2/253.webm,processed_data_256/frames/move_object/253_input.npy,processed_data_256/frames/move_object/253_target.npy,Pushing [something] from left to right,pushing bottle from left to right,['bottle'],256x256
drop_object,157700,extracted_videos/20bn-something-something-v2/157700.webm,processed_data_256/frames/drop_object/157700_input.npy,processed_data_256/frames/drop_object/157700_target.npy,Dropping [something] next to [something],dropping wallet next to box,"['wallet', 'box']",256x256
cover_object,199701,extracted_videos/20bn-something-something-v2/199701.webm,processed_data_256/frames/cover_object/199701_input.npy,processed_data_256/frames/cover_object/199701_target.npy,Uncovering [something],uncovering salt shaker,['salt shaker'],256x256
drop_object,81185,extracted_videos/20bn-something-something-v2/81185.webm,processed_data_256/frames/drop_object/81185_input.npy,processed_data_256/frames/drop_object/81185_target.npy,"Lifting [something] up completely, then letting it drop down","lifting shaving brush up completely, then letting it drop down",['shaving brush'],256x256
drop_object,119773,extracted_videos/20bn-something-something-v2/119773.webm,processed_data_256/frames/drop_object/119773_input.npy,processed_data_256/frames/drop_object/119773_target.npy,[Something] falling like a rock,white pencil falling like a rock,['white pencil'],256x256
cover_object,22016,extracted_videos/20bn-something-something-v2/22016.webm,processed_data_256/frames/cover_object/22016_input.npy,processed_data_256/frames/cover_object/22016_target.npy,Covering [something] with [something],covering color pencils with paper,"['color pencils', 'paper']",256x256
move_object,197032,extracted_videos/20bn-something-something-v2/197032.webm,processed_data_256/frames/move_object/197032_input.npy,processed_data_256/frames/move_object/197032_target.npy,Pulling [something] from right to left,pulling pack of cigarettes from right to left,['pack of cigarettes'],256x256
drop_object,96116,extracted_videos/20bn-something-something-v2/96116.webm,processed_data_256/frames/drop_object/96116_input.npy,processed_data_256/frames/drop_object/96116_target.npy,"Lifting [something] up completely, then letting it drop down","lifting a vegetable up completely, then letting it drop down",['a vegetable'],256x256
move_object,102895,extracted_videos/20bn-something-something-v2/102895.webm,processed_data_256/frames/move_object/102895_input.npy,processed_data_256/frames/move_object/102895_target.npy,Moving [something] up,moving thick pen up,['thick pen'],256x256
drop_object,164298,extracted_videos/20bn-something-something-v2/164298.webm,processed_data_256/frames/drop_object/164298_input.npy,processed_data_256/frames/drop_object/164298_target.npy,[Something] falling like a feather or paper,toy falling like a feather or paper,['toy'],256x256
move_object,134406,extracted_videos/20bn-something-something-v2/134406.webm,processed_data_256/frames/move_object/134406_input.npy,processed_data_256/frames/move_object/134406_target.npy,Moving [something] down,moving iron box down,['iron box'],256x256
drop_object,113921,extracted_videos/20bn-something-something-v2/113921.webm,processed_data_256/frames/drop_object/113921_input.npy,processed_data_256/frames/drop_object/113921_target.npy,Dropping [something] onto [something],dropping paint brush onto floor,"['paint brush', 'floor']",256x256
move_object,220091,extracted_videos/20bn-something-something-v2/220091.webm,processed_data_256/frames/move_object/220091_input.npy,processed_data_256/frames/move_object/220091_target.npy,Moving [something] closer to [something],moving pencil box closer to feeding bottle,"['pencil box', 'feeding bottle']",256x256
move_object,135940,extracted_videos/20bn-something-something-v2/135940.webm,processed_data_256/frames/move_object/135940_input.npy,processed_data_256/frames/move_object/135940_target.npy,Pushing [something] with [something],pushing small rounded box with table cleaner,"['small rounded box', 'table cleaner']",256x256
cover_object,34428,extracted_videos/20bn-something-something-v2/34428.webm,processed_data_256/frames/cover_object/34428_input.npy,processed_data_256/frames/cover_object/34428_target.npy,Covering [something] with [something],covering purse with paper,"['purse', 'paper']",256x256
drop_object,219099,extracted_videos/20bn-something-something-v2/219099.webm,processed_data_256/frames/drop_object/219099_input.npy,processed_data_256/frames/drop_object/219099_target.npy,[Something] falling like a rock,pen falling like a rock,['pen'],256x256
move_object,174055,extracted_videos/20bn-something-something-v2/174055.webm,processed_data_256/frames/move_object/174055_input.npy,processed_data_256/frames/move_object/174055_target.npy,Moving [something] closer to [something],moving box closer to bag,"['box', 'bag']",256x256
drop_object,8382,extracted_videos/20bn-something-something-v2/8382.webm,processed_data_256/frames/drop_object/8382_input.npy,processed_data_256/frames/drop_object/8382_target.npy,[Something] falling like a feather or paper,paper falling like a feather or paper,['paper'],256x256
move_object,98440,extracted_videos/20bn-something-something-v2/98440.webm,processed_data_256/frames/move_object/98440_input.npy,processed_data_256/frames/move_object/98440_target.npy,Moving [something] up,moving gloves up,['gloves'],256x256
cover_object,55236,extracted_videos/20bn-something-something-v2/55236.webm,processed_data_256/frames/cover_object/55236_input.npy,processed_data_256/frames/cover_object/55236_target.npy,Uncovering [something],uncovering card,['card'],256x256
move_object,4512,extracted_videos/20bn-something-something-v2/4512.webm,processed_data_256/frames/move_object/4512_input.npy,processed_data_256/frames/move_object/4512_target.npy,Pushing [something] so that it slightly moves,pushing a perfume so that it slightly moves,['a perfume'],256x256
drop_object,192493,extracted_videos/20bn-something-something-v2/192493.webm,processed_data_256/frames/drop_object/192493_input.npy,processed_data_256/frames/drop_object/192493_target.npy,[Something] falling like a feather or paper,plastic falling like a feather or paper,['plastic'],256x256
cover_object,102623,extracted_videos/20bn-something-something-v2/102623.webm,processed_data_256/frames/cover_object/102623_input.npy,processed_data_256/frames/cover_object/102623_target.npy,Putting [something] onto [something],putting stuffed kitten onto sugar jar,"['stuffed kitten', 'sugar jar']",256x256
move_object,114040,extracted_videos/20bn-something-something-v2/114040.webm,processed_data_256/frames/move_object/114040_input.npy,processed_data_256/frames/move_object/114040_target.npy,Moving [something] down,moving highlighter down,['highlighter'],256x256
drop_object,187810,extracted_videos/20bn-something-something-v2/187810.webm,processed_data_256/frames/drop_object/187810_input.npy,processed_data_256/frames/drop_object/187810_target.npy,[Something] falling like a rock,controller falling like a rock,['controller'],256x256
cover_object,88098,extracted_videos/20bn-something-something-v2/88098.webm,processed_data_256/frames/cover_object/88098_input.npy,processed_data_256/frames/cover_object/88098_target.npy,Putting [something] onto [something],putting magnet onto frridge,"['magnet', 'frridge']",256x256
move_object,12913,extracted_videos/20bn-something-something-v2/12913.webm,processed_data_256/frames/move_object/12913_input.npy,processed_data_256/frames/move_object/12913_target.npy,Moving [something] down,moving product catalog book down,['product catalog book'],256x256
drop_object,85533,extracted_videos/20bn-something-something-v2/85533.webm,processed_data_256/frames/drop_object/85533_input.npy,processed_data_256/frames/drop_object/85533_target.npy,[Something] falling like a rock,pen falling like a rock,['pen'],256x256
