category,video_id,video_path,input_frames_path,target_frame_path,template,label,placeholders
drop_object,134729,extracted_videos/20bn-something-something-v2/134729.webm,processed_data/frames/drop_object/134729_input.npy,processed_data/frames/drop_object/134729_target.npy,Dropping [something] behind [something],dropping calculator behind nail polish,"['calculator', 'nail polish']"
drop_object,52431,extracted_videos/20bn-something-something-v2/52431.webm,processed_data/frames/drop_object/52431_input.npy,processed_data/frames/drop_object/52431_target.npy,Dropping [something] onto [something],dropping hair brush onto shoe,"['hair brush', 'shoe']"
cover_object,53066,extracted_videos/20bn-something-something-v2/53066.webm,processed_data/frames/cover_object/53066_input.npy,processed_data/frames/cover_object/53066_target.npy,Covering [something] with [something],covering a bluetooth speaker with a dish towl,"['a bluetooth speaker', 'a dish towl']"
move_object,7237,extracted_videos/20bn-something-something-v2/7237.webm,processed_data/frames/move_object/7237_input.npy,processed_data/frames/move_object/7237_target.npy,Pushing [something] from right to left,pushing bottle of medicine from right to left,['bottle of medicine']
drop_object,60695,extracted_videos/20bn-something-something-v2/60695.webm,processed_data/frames/drop_object/60695_input.npy,processed_data/frames/drop_object/60695_target.npy,Dropping [something] next to [something],dropping pencil next to candle,"['pencil', 'candle']"
drop_object,146487,extracted_videos/20bn-something-something-v2/146487.webm,processed_data/frames/drop_object/146487_input.npy,processed_data/frames/drop_object/146487_target.npy,Dropping [something] into [something],dropping clip into dish soap container,"['clip', 'dish soap container']"
cover_object,5114,extracted_videos/20bn-something-something-v2/5114.webm,processed_data/frames/cover_object/5114_input.npy,processed_data/frames/cover_object/5114_target.npy,Uncovering [something],uncovering a counter,['a counter']
cover_object,80088,extracted_videos/20bn-something-something-v2/80088.webm,processed_data/frames/cover_object/80088_input.npy,processed_data/frames/cover_object/80088_target.npy,Putting [something] onto [something],putting remote control onto cookie tin,"['remote control', 'cookie tin']"
cover_object,187533,extracted_videos/20bn-something-something-v2/187533.webm,processed_data/frames/cover_object/187533_input.npy,processed_data/frames/cover_object/187533_target.npy,Uncovering [something],uncovering eyeshadow,['eyeshadow']
cover_object,213966,extracted_videos/20bn-something-something-v2/213966.webm,processed_data/frames/cover_object/213966_input.npy,processed_data/frames/cover_object/213966_target.npy,Covering [something] with [something],covering pen with paper,"['pen', 'paper']"
cover_object,110271,extracted_videos/20bn-something-something-v2/110271.webm,processed_data/frames/cover_object/110271_input.npy,processed_data/frames/cover_object/110271_target.npy,Showing [something] on top of [something],showing snack pack on top of pillow,"['snack pack', 'pillow']"
drop_object,195021,extracted_videos/20bn-something-something-v2/195021.webm,processed_data/frames/drop_object/195021_input.npy,processed_data/frames/drop_object/195021_target.npy,"Lifting [something] up completely, then letting it drop down","lifting sock up completely, then letting it drop down",['sock']
drop_object,57990,extracted_videos/20bn-something-something-v2/57990.webm,processed_data/frames/drop_object/57990_input.npy,processed_data/frames/drop_object/57990_target.npy,Dropping [something] next to [something],dropping pack of cigarettes next to mouse,"['pack of cigarettes', 'mouse']"
drop_object,115157,extracted_videos/20bn-something-something-v2/115157.webm,processed_data/frames/drop_object/115157_input.npy,processed_data/frames/drop_object/115157_target.npy,[Something] falling like a rock,lotion falling like a rock,['lotion']
cover_object,102623,extracted_videos/20bn-something-something-v2/102623.webm,processed_data/frames/cover_object/102623_input.npy,processed_data/frames/cover_object/102623_target.npy,Putting [something] onto [something],putting stuffed kitten onto sugar jar,"['stuffed kitten', 'sugar jar']"
move_object,176022,extracted_videos/20bn-something-something-v2/176022.webm,processed_data/frames/move_object/176022_input.npy,processed_data/frames/move_object/176022_target.npy,Moving [something] away from [something],moving usb away from charger,"['usb', 'charger']"
move_object,77184,extracted_videos/20bn-something-something-v2/77184.webm,processed_data/frames/move_object/77184_input.npy,processed_data/frames/move_object/77184_target.npy,Moving away from [something] with your camera,moving away from scissors with your camera,['scissors']
move_object,18180,extracted_videos/20bn-something-something-v2/18180.webm,processed_data/frames/move_object/18180_input.npy,processed_data/frames/move_object/18180_target.npy,Pushing [something] with [something],pushing leaf with a tamarind,"['leaf', 'a tamarind']"
cover_object,129511,extracted_videos/20bn-something-something-v2/129511.webm,processed_data/frames/cover_object/129511_input.npy,processed_data/frames/cover_object/129511_target.npy,Covering [something] with [something],covering crayon with paper,"['crayon', 'paper']"
drop_object,46225,extracted_videos/20bn-something-something-v2/46225.webm,processed_data/frames/drop_object/46225_input.npy,processed_data/frames/drop_object/46225_target.npy,"Lifting [something] up completely, then letting it drop down","lifting pink marker up completely, then letting it drop down",['pink marker']
drop_object,62162,extracted_videos/20bn-something-something-v2/62162.webm,processed_data/frames/drop_object/62162_input.npy,processed_data/frames/drop_object/62162_target.npy,Dropping [something] into [something],dropping an empty glass bottle into a plastic trash bag,"['an empty glass bottle', 'a plastic trash bag']"
cover_object,205830,extracted_videos/20bn-something-something-v2/205830.webm,processed_data/frames/cover_object/205830_input.npy,processed_data/frames/cover_object/205830_target.npy,Uncovering [something],uncovering keys,['keys']
move_object,217339,extracted_videos/20bn-something-something-v2/217339.webm,processed_data/frames/move_object/217339_input.npy,processed_data/frames/move_object/217339_target.npy,Pushing [something] so that it slightly moves,pushing remote so that it slightly moves,['remote']
move_object,158206,extracted_videos/20bn-something-something-v2/158206.webm,processed_data/frames/move_object/158206_input.npy,processed_data/frames/move_object/158206_target.npy,Moving [something] and [something] closer to each other,moving a box and hand cream closer to each other,"['a box', 'hand cream']"
move_object,4543,extracted_videos/20bn-something-something-v2/4543.webm,processed_data/frames/move_object/4543_input.npy,processed_data/frames/move_object/4543_target.npy,Pulling [something] from left to right,pulling bottle from left to right,['bottle']
drop_object,129909,extracted_videos/20bn-something-something-v2/129909.webm,processed_data/frames/drop_object/129909_input.npy,processed_data/frames/drop_object/129909_target.npy,Dropping [something] next to [something],dropping tape measure next to book,"['tape measure', 'book']"
drop_object,78836,extracted_videos/20bn-something-something-v2/78836.webm,processed_data/frames/drop_object/78836_input.npy,processed_data/frames/drop_object/78836_target.npy,[Something] falling like a rock,scissors falling like a rock,['scissors']
move_object,63996,extracted_videos/20bn-something-something-v2/63996.webm,processed_data/frames/move_object/63996_input.npy,processed_data/frames/move_object/63996_target.npy,Plugging [something] into [something] but pulling it right out as you remove your hand,plugging usb cable into charging connector but pulling it right out as you remove your hand,"['usb cable', 'charging connector']"
cover_object,23248,extracted_videos/20bn-something-something-v2/23248.webm,processed_data/frames/cover_object/23248_input.npy,processed_data/frames/cover_object/23248_target.npy,Showing [something] on top of [something],showing battery on top of lid,"['battery', 'lid']"
cover_object,161489,extracted_videos/20bn-something-something-v2/161489.webm,processed_data/frames/cover_object/161489_input.npy,processed_data/frames/cover_object/161489_target.npy,Uncovering [something],uncovering a feeding bottle,['a feeding bottle']
cover_object,147956,extracted_videos/20bn-something-something-v2/147956.webm,processed_data/frames/cover_object/147956_input.npy,processed_data/frames/cover_object/147956_target.npy,Covering [something] with [something],covering leaves with a blanket,"['leaves', 'a blanket']"
cover_object,168951,extracted_videos/20bn-something-something-v2/168951.webm,processed_data/frames/cover_object/168951_input.npy,processed_data/frames/cover_object/168951_target.npy,Showing [something] on top of [something],showing pen on top of leaf,"['pen', 'leaf']"
move_object,117915,extracted_videos/20bn-something-something-v2/117915.webm,processed_data/frames/move_object/117915_input.npy,processed_data/frames/move_object/117915_target.npy,Pulling two ends of [something] but nothing happens,pulling two ends of cd but nothing happens,['cd']
cover_object,204124,extracted_videos/20bn-something-something-v2/204124.webm,processed_data/frames/cover_object/204124_input.npy,processed_data/frames/cover_object/204124_target.npy,Putting [something] onto [something],putting a comb onto the jam bottle,"['a comb', 'the jam bottle']"
move_object,146912,extracted_videos/20bn-something-something-v2/146912.webm,processed_data/frames/move_object/146912_input.npy,processed_data/frames/move_object/146912_target.npy,Moving [something] down,moving key down,['key']
drop_object,198110,extracted_videos/20bn-something-something-v2/198110.webm,processed_data/frames/drop_object/198110_input.npy,processed_data/frames/drop_object/198110_target.npy,Dropping [something] next to [something],dropping a napkin next to a cup,"['a napkin', 'a cup']"
drop_object,169779,extracted_videos/20bn-something-something-v2/169779.webm,processed_data/frames/drop_object/169779_input.npy,processed_data/frames/drop_object/169779_target.npy,"Lifting [something] up completely, then letting it drop down","lifting card up completely, then letting it drop down",['card']
move_object,92758,extracted_videos/20bn-something-something-v2/92758.webm,processed_data/frames/move_object/92758_input.npy,processed_data/frames/move_object/92758_target.npy,Pushing [something] off of [something],pushing an orange off of a window ledge,"['an orange', 'a window ledge']"
cover_object,211590,extracted_videos/20bn-something-something-v2/211590.webm,processed_data/frames/cover_object/211590_input.npy,processed_data/frames/cover_object/211590_target.npy,Putting [something] onto [something],putting ice cream container onto the table,"['ice cream container', 'the table']"
cover_object,3901,extracted_videos/20bn-something-something-v2/3901.webm,processed_data/frames/cover_object/3901_input.npy,processed_data/frames/cover_object/3901_target.npy,Uncovering [something],uncovering box,['box']
cover_object,57437,extracted_videos/20bn-something-something-v2/57437.webm,processed_data/frames/cover_object/57437_input.npy,processed_data/frames/cover_object/57437_target.npy,Covering [something] with [something],covering color pencils with paper,"['color pencils', 'paper']"
move_object,23250,extracted_videos/20bn-something-something-v2/23250.webm,processed_data/frames/move_object/23250_input.npy,processed_data/frames/move_object/23250_target.npy,Pushing [something] from left to right,pushing a sandal from left to right,['a sandal']
drop_object,3728,extracted_videos/20bn-something-something-v2/3728.webm,processed_data/frames/drop_object/3728_input.npy,processed_data/frames/drop_object/3728_target.npy,Dropping [something] behind [something],dropping camera behind cup,"['camera', 'cup']"
drop_object,166676,extracted_videos/20bn-something-something-v2/166676.webm,processed_data/frames/drop_object/166676_input.npy,processed_data/frames/drop_object/166676_target.npy,[Something] falling like a feather or paper,paper falling like a feather or paper,['paper']
cover_object,185466,extracted_videos/20bn-something-something-v2/185466.webm,processed_data/frames/cover_object/185466_input.npy,processed_data/frames/cover_object/185466_target.npy,Uncovering [something],uncovering measuring tape,['measuring tape']
drop_object,59102,extracted_videos/20bn-something-something-v2/59102.webm,processed_data/frames/drop_object/59102_input.npy,processed_data/frames/drop_object/59102_target.npy,Dropping [something] into [something],dropping packing tape into bowl,"['packing tape', 'bowl']"
cover_object,153846,extracted_videos/20bn-something-something-v2/153846.webm,processed_data/frames/cover_object/153846_input.npy,processed_data/frames/cover_object/153846_target.npy,Covering [something] with [something],covering a small hand drill with my hand,"['a small hand drill', 'my hand']"
drop_object,94543,extracted_videos/20bn-something-something-v2/94543.webm,processed_data/frames/drop_object/94543_input.npy,processed_data/frames/drop_object/94543_target.npy,Dropping [something] behind [something],dropping a ladle behind a barstool,"['a ladle', 'a barstool']"
move_object,138204,extracted_videos/20bn-something-something-v2/138204.webm,processed_data/frames/move_object/138204_input.npy,processed_data/frames/move_object/138204_target.npy,Pulling [something] from left to right,pulling frying pan from left to right,['frying pan']
cover_object,25986,extracted_videos/20bn-something-something-v2/25986.webm,processed_data/frames/cover_object/25986_input.npy,processed_data/frames/cover_object/25986_target.npy,Uncovering [something],uncovering wafer,['wafer']
cover_object,62416,extracted_videos/20bn-something-something-v2/62416.webm,processed_data/frames/cover_object/62416_input.npy,processed_data/frames/cover_object/62416_target.npy,Showing [something] on top of [something],showing watch on top of shoe box,"['watch', 'shoe box']"
move_object,209915,extracted_videos/20bn-something-something-v2/209915.webm,processed_data/frames/move_object/209915_input.npy,processed_data/frames/move_object/209915_target.npy,Plugging [something] into [something] but pulling it right out as you remove your hand,plugging phone charger into outlet but pulling it right out as you remove your hand,"['phone charger', 'outlet']"
drop_object,145241,extracted_videos/20bn-something-something-v2/145241.webm,processed_data/frames/drop_object/145241_input.npy,processed_data/frames/drop_object/145241_target.npy,"Lifting [something] up completely, then letting it drop down","lifting paint brush up completely, then letting it drop down",['paint brush']
drop_object,67837,extracted_videos/20bn-something-something-v2/67837.webm,processed_data/frames/drop_object/67837_input.npy,processed_data/frames/drop_object/67837_target.npy,[Something] falling like a feather or paper,paper falling like a feather or paper,['paper']
drop_object,199447,extracted_videos/20bn-something-something-v2/199447.webm,processed_data/frames/drop_object/199447_input.npy,processed_data/frames/drop_object/199447_target.npy,[Something] falling like a rock,a hand weight falling like a rock,['a hand weight']
drop_object,166298,extracted_videos/20bn-something-something-v2/166298.webm,processed_data/frames/drop_object/166298_input.npy,processed_data/frames/drop_object/166298_target.npy,[Something] falling like a feather or paper,paper pieces falling like a feather or paper,['paper pieces']
move_object,59631,extracted_videos/20bn-something-something-v2/59631.webm,processed_data/frames/move_object/59631_input.npy,processed_data/frames/move_object/59631_target.npy,Moving [something] down,moving a mobile phone down,['a mobile phone']
drop_object,6815,extracted_videos/20bn-something-something-v2/6815.webm,processed_data/frames/drop_object/6815_input.npy,processed_data/frames/drop_object/6815_target.npy,[Something] falling like a rock,stuff toy falling like a rock,['stuff toy']
move_object,141551,extracted_videos/20bn-something-something-v2/141551.webm,processed_data/frames/move_object/141551_input.npy,processed_data/frames/move_object/141551_target.npy,Pushing [something] with [something],pushing a glass of water with a remote control,"['a glass of water', 'a remote control']"
drop_object,140148,extracted_videos/20bn-something-something-v2/140148.webm,processed_data/frames/drop_object/140148_input.npy,processed_data/frames/drop_object/140148_target.npy,[Something] falling like a feather or paper,napkin falling like a feather or paper,['napkin']
move_object,13229,extracted_videos/20bn-something-something-v2/13229.webm,processed_data/frames/move_object/13229_input.npy,processed_data/frames/move_object/13229_target.npy,Pushing [something] so that it slightly moves,pushing a mask so that it slightly moves,['a mask']
drop_object,46935,extracted_videos/20bn-something-something-v2/46935.webm,processed_data/frames/drop_object/46935_input.npy,processed_data/frames/drop_object/46935_target.npy,Dropping [something] into [something],dropping camera into cup,"['camera', 'cup']"
cover_object,89450,extracted_videos/20bn-something-something-v2/89450.webm,processed_data/frames/cover_object/89450_input.npy,processed_data/frames/cover_object/89450_target.npy,Putting [something] onto [something],putting whistle onto book,"['whistle', 'book']"
move_object,122098,extracted_videos/20bn-something-something-v2/122098.webm,processed_data/frames/move_object/122098_input.npy,processed_data/frames/move_object/122098_target.npy,Moving [something] down,moving an earring down,['an earring']
cover_object,56661,extracted_videos/20bn-something-something-v2/56661.webm,processed_data/frames/cover_object/56661_input.npy,processed_data/frames/cover_object/56661_target.npy,Stuffing [something] into [something],stuffing put a debit card on top of into the abacus,"['put a debit card on top of', 'the abacus']"
drop_object,10699,extracted_videos/20bn-something-something-v2/10699.webm,processed_data/frames/drop_object/10699_input.npy,processed_data/frames/drop_object/10699_target.npy,[Something] falling like a rock,waterbottle falling like a rock,['waterbottle']
cover_object,18673,extracted_videos/20bn-something-something-v2/18673.webm,processed_data/frames/cover_object/18673_input.npy,processed_data/frames/cover_object/18673_target.npy,Putting [something] onto [something],putting toothbrush onto notebook,"['toothbrush', 'notebook']"
cover_object,67985,extracted_videos/20bn-something-something-v2/67985.webm,processed_data/frames/cover_object/67985_input.npy,processed_data/frames/cover_object/67985_target.npy,Covering [something] with [something],covering phone with book,"['phone', 'book']"
cover_object,26394,extracted_videos/20bn-something-something-v2/26394.webm,processed_data/frames/cover_object/26394_input.npy,processed_data/frames/cover_object/26394_target.npy,Uncovering [something],uncovering spices,['spices']
cover_object,174146,extracted_videos/20bn-something-something-v2/174146.webm,processed_data/frames/cover_object/174146_input.npy,processed_data/frames/cover_object/174146_target.npy,Putting [something] onto [something],putting coloring pencil onto pizza box,"['coloring pencil', 'pizza box']"
move_object,82394,extracted_videos/20bn-something-something-v2/82394.webm,processed_data/frames/move_object/82394_input.npy,processed_data/frames/move_object/82394_target.npy,Touching (without moving) [part] of [something],touching (without moving) part of plant,"['part', 'plant']"
move_object,135851,extracted_videos/20bn-something-something-v2/135851.webm,processed_data/frames/move_object/135851_input.npy,processed_data/frames/move_object/135851_target.npy,Moving [something] and [something] away from each other,moving stone and tea cup away from each other,"['stone', 'tea cup']"
cover_object,31571,extracted_videos/20bn-something-something-v2/31571.webm,processed_data/frames/cover_object/31571_input.npy,processed_data/frames/cover_object/31571_target.npy,Uncovering [something],uncovering wrist watch,['wrist watch']
move_object,163562,extracted_videos/20bn-something-something-v2/163562.webm,processed_data/frames/move_object/163562_input.npy,processed_data/frames/move_object/163562_target.npy,Moving [something] towards the camera,moving powder box towards the camera,['powder box']
cover_object,52911,extracted_videos/20bn-something-something-v2/52911.webm,processed_data/frames/cover_object/52911_input.npy,processed_data/frames/cover_object/52911_target.npy,Showing [something] on top of [something],showing mayonnaise on top of kitchen cloth,"['mayonnaise', 'kitchen cloth']"
drop_object,88401,extracted_videos/20bn-something-something-v2/88401.webm,processed_data/frames/drop_object/88401_input.npy,processed_data/frames/drop_object/88401_target.npy,Dropping [something] in front of [something],dropping battery aa in front of book,"['battery aa', 'book']"
cover_object,74488,extracted_videos/20bn-something-something-v2/74488.webm,processed_data/frames/cover_object/74488_input.npy,processed_data/frames/cover_object/74488_target.npy,Uncovering [something],uncovering taskpane,['taskpane']
move_object,33282,extracted_videos/20bn-something-something-v2/33282.webm,processed_data/frames/move_object/33282_input.npy,processed_data/frames/move_object/33282_target.npy,Moving [something] up,moving flashdisk up,['flashdisk']
drop_object,5228,extracted_videos/20bn-something-something-v2/5228.webm,processed_data/frames/drop_object/5228_input.npy,processed_data/frames/drop_object/5228_target.npy,Dropping [something] next to [something],dropping a calculator next to a mobile,"['a calculator', 'a mobile']"
cover_object,174182,extracted_videos/20bn-something-something-v2/174182.webm,processed_data/frames/cover_object/174182_input.npy,processed_data/frames/cover_object/174182_target.npy,Covering [something] with [something],covering scissors with a blanket,"['scissors', 'a blanket']"
cover_object,139559,extracted_videos/20bn-something-something-v2/139559.webm,processed_data/frames/cover_object/139559_input.npy,processed_data/frames/cover_object/139559_target.npy,Uncovering [something],uncovering a bowl,['a bowl']
move_object,11819,extracted_videos/20bn-something-something-v2/11819.webm,processed_data/frames/move_object/11819_input.npy,processed_data/frames/move_object/11819_target.npy,Pushing [something] so that it falls off the table,pushing glue bottle so that it falls off the table,['glue bottle']
cover_object,63539,extracted_videos/20bn-something-something-v2/63539.webm,processed_data/frames/cover_object/63539_input.npy,processed_data/frames/cover_object/63539_target.npy,Putting [something] onto [something],putting bracelet onto container,"['bracelet', 'container']"
cover_object,134963,extracted_videos/20bn-something-something-v2/134963.webm,processed_data/frames/cover_object/134963_input.npy,processed_data/frames/cover_object/134963_target.npy,Uncovering [something],uncovering thermometer,['thermometer']
drop_object,130244,extracted_videos/20bn-something-something-v2/130244.webm,processed_data/frames/drop_object/130244_input.npy,processed_data/frames/drop_object/130244_target.npy,Dropping [something] into [something],dropping sd adapter into small box,"['sd adapter', 'small box']"
drop_object,48625,extracted_videos/20bn-something-something-v2/48625.webm,processed_data/frames/drop_object/48625_input.npy,processed_data/frames/drop_object/48625_target.npy,Dropping [something] in front of [something],dropping sock in front of book,"['sock', 'book']"
move_object,150976,extracted_videos/20bn-something-something-v2/150976.webm,processed_data/frames/move_object/150976_input.npy,processed_data/frames/move_object/150976_target.npy,Pushing [something] so that it almost falls off but doesn't,pushing cardboard box so that it almost falls off but doesn't,['cardboard box']
cover_object,10800,extracted_videos/20bn-something-something-v2/10800.webm,processed_data/frames/cover_object/10800_input.npy,processed_data/frames/cover_object/10800_target.npy,Putting [something] onto [something],putting tumbler onto box,"['tumbler', 'box']"
move_object,38960,extracted_videos/20bn-something-something-v2/38960.webm,processed_data/frames/move_object/38960_input.npy,processed_data/frames/move_object/38960_target.npy,Moving away from [something] with your camera,moving away from a lock with your camera,['a lock']
move_object,212396,extracted_videos/20bn-something-something-v2/212396.webm,processed_data/frames/move_object/212396_input.npy,processed_data/frames/move_object/212396_target.npy,Moving [something] up,moving plastic clip up,['plastic clip']
drop_object,185769,extracted_videos/20bn-something-something-v2/185769.webm,processed_data/frames/drop_object/185769_input.npy,processed_data/frames/drop_object/185769_target.npy,Dropping [something] onto [something],dropping a cap onto the floor,"['a cap', 'the floor']"
cover_object,119805,extracted_videos/20bn-something-something-v2/119805.webm,processed_data/frames/cover_object/119805_input.npy,processed_data/frames/cover_object/119805_target.npy,Putting [something] onto [something],putting rubber band onto plastic top,"['rubber band', 'plastic top']"
move_object,140287,extracted_videos/20bn-something-something-v2/140287.webm,processed_data/frames/move_object/140287_input.npy,processed_data/frames/move_object/140287_target.npy,Moving [something] and [something] away from each other,moving lock and pendrive away from each other,"['lock', 'pendrive']"
drop_object,4382,extracted_videos/20bn-something-something-v2/4382.webm,processed_data/frames/drop_object/4382_input.npy,processed_data/frames/drop_object/4382_target.npy,[Something] falling like a feather or paper,money falling like a feather or paper,['money']
cover_object,218088,extracted_videos/20bn-something-something-v2/218088.webm,processed_data/frames/cover_object/218088_input.npy,processed_data/frames/cover_object/218088_target.npy,Showing [something] on top of [something],showing a battery on top of a box,"['a battery', 'a box']"
move_object,190077,extracted_videos/20bn-something-something-v2/190077.webm,processed_data/frames/move_object/190077_input.npy,processed_data/frames/move_object/190077_target.npy,Moving [something] away from the camera,moving wheel away from the camera,['wheel']
drop_object,199636,extracted_videos/20bn-something-something-v2/199636.webm,processed_data/frames/drop_object/199636_input.npy,processed_data/frames/drop_object/199636_target.npy,Dropping [something] into [something],dropping a papaya into a bowl,"['a papaya', 'a bowl']"
cover_object,195238,extracted_videos/20bn-something-something-v2/195238.webm,processed_data/frames/cover_object/195238_input.npy,processed_data/frames/cover_object/195238_target.npy,Putting [something] onto [something],putting earthen pot onto chair,"['earthen pot', 'chair']"
cover_object,45826,extracted_videos/20bn-something-something-v2/45826.webm,processed_data/frames/cover_object/45826_input.npy,processed_data/frames/cover_object/45826_target.npy,Uncovering [something],uncovering a purse,['a purse']
cover_object,129465,extracted_videos/20bn-something-something-v2/129465.webm,processed_data/frames/cover_object/129465_input.npy,processed_data/frames/cover_object/129465_target.npy,Covering [something] with [something],covering harddisk with book,"['harddisk', 'book']"
cover_object,173569,extracted_videos/20bn-something-something-v2/173569.webm,processed_data/frames/cover_object/173569_input.npy,processed_data/frames/cover_object/173569_target.npy,Showing [something] on top of [something],showing power bank on top of velvet jewellery box,"['power bank', 'velvet jewellery box']"
cover_object,89354,extracted_videos/20bn-something-something-v2/89354.webm,processed_data/frames/cover_object/89354_input.npy,processed_data/frames/cover_object/89354_target.npy,Showing [something] on top of [something],showing rubber stamp on top of sealpad,"['rubber stamp', 'sealpad']"
move_object,165634,extracted_videos/20bn-something-something-v2/165634.webm,processed_data/frames/move_object/165634_input.npy,processed_data/frames/move_object/165634_target.npy,Moving [something] closer to [something],moving shaver closer to cellphone,"['shaver', 'cellphone']"
drop_object,116272,extracted_videos/20bn-something-something-v2/116272.webm,processed_data/frames/drop_object/116272_input.npy,processed_data/frames/drop_object/116272_target.npy,Dropping [something] behind [something],dropping sketch pen behind basket,"['sketch pen', 'basket']"
cover_object,156053,extracted_videos/20bn-something-something-v2/156053.webm,processed_data/frames/cover_object/156053_input.npy,processed_data/frames/cover_object/156053_target.npy,Covering [something] with [something],covering a toy with an envelope,"['a toy', 'an envelope']"
move_object,166433,extracted_videos/20bn-something-something-v2/166433.webm,processed_data/frames/move_object/166433_input.npy,processed_data/frames/move_object/166433_target.npy,Moving [something] and [something] closer to each other,moving sprite bottle and building block closer to each other,"['sprite bottle', 'building block']"
drop_object,141768,extracted_videos/20bn-something-something-v2/141768.webm,processed_data/frames/drop_object/141768_input.npy,processed_data/frames/drop_object/141768_target.npy,[Something] falling like a rock,glass bottle falling like a rock,['glass bottle']
move_object,217005,extracted_videos/20bn-something-something-v2/217005.webm,processed_data/frames/move_object/217005_input.npy,processed_data/frames/move_object/217005_target.npy,Moving [something] and [something] closer to each other,moving hair spray and glasses closer to each other,"['hair spray', 'glasses']"
move_object,191744,extracted_videos/20bn-something-something-v2/191744.webm,processed_data/frames/move_object/191744_input.npy,processed_data/frames/move_object/191744_target.npy,Pushing [something] with [something],pushing plastic box with steel box,"['plastic box', 'steel box']"
cover_object,56002,extracted_videos/20bn-something-something-v2/56002.webm,processed_data/frames/cover_object/56002_input.npy,processed_data/frames/cover_object/56002_target.npy,Covering [something] with [something],covering small shot glass with white cup,"['small shot glass', 'white cup']"
cover_object,138928,extracted_videos/20bn-something-something-v2/138928.webm,processed_data/frames/cover_object/138928_input.npy,processed_data/frames/cover_object/138928_target.npy,Showing [something] on top of [something],showing kleenex on top of calculator,"['kleenex', 'calculator']"
move_object,51365,extracted_videos/20bn-something-something-v2/51365.webm,processed_data/frames/move_object/51365_input.npy,processed_data/frames/move_object/51365_target.npy,Moving [something] and [something] away from each other,moving plastic container and plastic container away from each other,"['plastic container', 'plastic container']"
drop_object,175644,extracted_videos/20bn-something-something-v2/175644.webm,processed_data/frames/drop_object/175644_input.npy,processed_data/frames/drop_object/175644_target.npy,Dropping [something] next to [something],dropping pen next to keyboard,"['pen', 'keyboard']"
drop_object,99133,extracted_videos/20bn-something-something-v2/99133.webm,processed_data/frames/drop_object/99133_input.npy,processed_data/frames/drop_object/99133_target.npy,"Lifting [something] up completely, then letting it drop down","lifting pencil up completely, then letting it drop down",['pencil']
drop_object,68374,extracted_videos/20bn-something-something-v2/68374.webm,processed_data/frames/drop_object/68374_input.npy,processed_data/frames/drop_object/68374_target.npy,"Lifting [something] up completely, then letting it drop down","lifting umbrella up completely, then letting it drop down",['umbrella']
drop_object,153787,extracted_videos/20bn-something-something-v2/153787.webm,processed_data/frames/drop_object/153787_input.npy,processed_data/frames/drop_object/153787_target.npy,Dropping [something] next to [something],dropping a biscuit next to a pain balm,"['a biscuit', 'a pain balm']"
move_object,106099,extracted_videos/20bn-something-something-v2/106099.webm,processed_data/frames/move_object/106099_input.npy,processed_data/frames/move_object/106099_target.npy,Moving [something] down,moving 7 up bottle down,['7 up bottle']
cover_object,190965,extracted_videos/20bn-something-something-v2/190965.webm,processed_data/frames/cover_object/190965_input.npy,processed_data/frames/cover_object/190965_target.npy,Covering [something] with [something],covering keys with envelope,"['keys', 'envelope']"
cover_object,183596,extracted_videos/20bn-something-something-v2/183596.webm,processed_data/frames/cover_object/183596_input.npy,processed_data/frames/cover_object/183596_target.npy,Putting [something] onto [something],putting buffalo meat onto chopping board,"['buffalo meat', 'chopping board']"
drop_object,209715,extracted_videos/20bn-something-something-v2/209715.webm,processed_data/frames/drop_object/209715_input.npy,processed_data/frames/drop_object/209715_target.npy,[Something] falling like a rock,kitchen knife falling like a rock,['kitchen knife']
drop_object,41999,extracted_videos/20bn-something-something-v2/41999.webm,processed_data/frames/drop_object/41999_input.npy,processed_data/frames/drop_object/41999_target.npy,Dropping [something] onto [something],dropping bangle onto ground,"['bangle', 'ground']"
drop_object,184823,extracted_videos/20bn-something-something-v2/184823.webm,processed_data/frames/drop_object/184823_input.npy,processed_data/frames/drop_object/184823_target.npy,Dropping [something] onto [something],dropping ball onto table,"['ball', 'table']"
drop_object,183782,extracted_videos/20bn-something-something-v2/183782.webm,processed_data/frames/drop_object/183782_input.npy,processed_data/frames/drop_object/183782_target.npy,Dropping [something] onto [something],dropping helicopter onto step up,"['helicopter', 'step up']"
move_object,75606,extracted_videos/20bn-something-something-v2/75606.webm,processed_data/frames/move_object/75606_input.npy,processed_data/frames/move_object/75606_target.npy,Moving [something] and [something] closer to each other,moving cup and pen closer to each other,"['cup', 'pen']"
drop_object,8334,extracted_videos/20bn-something-something-v2/8334.webm,processed_data/frames/drop_object/8334_input.npy,processed_data/frames/drop_object/8334_target.npy,Dropping [something] in front of [something],dropping cool drink bottle in front of coin collector,"['cool drink bottle', 'coin collector']"
move_object,73724,extracted_videos/20bn-something-something-v2/73724.webm,processed_data/frames/move_object/73724_input.npy,processed_data/frames/move_object/73724_target.npy,Moving [something] and [something] so they collide with each other,moving hand and bottle so they collide with each other,"['hand', 'bottle']"
move_object,182904,extracted_videos/20bn-something-something-v2/182904.webm,processed_data/frames/move_object/182904_input.npy,processed_data/frames/move_object/182904_target.npy,Pushing [something] so that it slightly moves,pushing the blanket so that it slightly moves,['the blanket']
